[0.025, 0.0]
[0.07500000000000001, 0.0]
[0.125, 0.0]
[0.17500000000000002, 0.0]
[0.225, 0.0]
[0.275, 0.0]
[0.32500000000000007, 0.0]
[0.375, 0.0]
[0.42500000000000004, 0.0]
[0.475, 0.0]
[0.525, 0.0]
[0.5750000000000001, 0.0]
[0.625, 0.0]
[0.675, 0.0]
[0.7250000000000001, 0.0]
[0.775, 0.0]
[0.8250000000000001, 0.0]
[0.875, 0.0]
[0.925, 0.0]
[0.9750000000000001, 0.0]
[1.025, 0.0]
[1.0750000000000002, 0.0]
[1.125, 0.0]
[1.1750000000000003, 0.0]
[1.225, 0.0]
[1.275, 0.0]
[1.3250000000000002, 0.0]
[1.375, 0.0]
[1.4250000000000003, 0.0]
[1.475, 0.0]
[1.525, 0.0]
[1.5750000000000002, 0.0]
[1.625, 0.0]
[1.6750000000000003, 0.0]
[1.725, 0.0]
[1.775, 0.0]
[1.8250000000000002, 0.0]
[1.875, 0.0]
[1.9250000000000003, 0.0]
[1.975, 0.0]
[2.0250000000000004, 0.0]
[2.075, 0.0]
[2.125, 0.0]
[2.175, 0.0]
[2.225, 0.0]
[2.2750000000000004, 0.0]
[2.325, 0.0]
[2.375, 0.0]
[2.4250000000000003, 0.0]
[2.475, 0.0]
[2.5250000000000004, 0.0]
[2.575, 0.0]
[2.625, 0.0]
[2.6750000000000003, 0.0]
[2.725, 0.0]
[2.7750000000000004, 0.0]
[2.825, 0.0]
[2.875, 0.0]
[2.9250000000000003, 0.0]
[2.975, 0.0]
[3.0250000000000004, 0.0]
[3.075, 0.0]
[3.125, 0.0]
[3.1750000000000003, 0.0026602307540185854]
[3.225, 0.018747258278941352]
[3.2750000000000004, 0.07406254139300897]
[3.325, 0.23489677664325004]
[3.375, 0.5529509884959466]
[3.4250000000000003, 1.0576307923178534]
[3.475, 1.7435131332345692]
[3.5250000000000004, 2.4452913642686482]
[3.575, 3.0705606615191177]
[3.625, 3.5539246953678747]
[3.6750000000000003, 3.853127617579173]
[3.725, 3.959683875728598]
[3.7750000000000004, 3.969808762664167]
[3.825, 3.7360741108224684]
[3.875, 3.5345952383557266]
[3.9250000000000003, 3.2643746676098404]
[3.975, 3.0129226136587866]
[4.025, 2.718052494314034]
[4.075, 2.4831119335688903]
[4.125, 2.2653201028227596]
[4.175000000000001, 2.0224070896565944]
[4.225, 1.801233174577506]
[4.275, 1.6767319464376707]
