[0.025, 0.0]
[0.07500000000000001, 0.0]
[0.125, 0.0]
[0.17500000000000002, 0.0]
[0.225, 0.0]
[0.275, 0.0]
[0.32500000000000007, 0.0]
[0.375, 0.0]
[0.42500000000000004, 0.0]
[0.475, 0.0]
[0.525, 0.0]
[0.5750000000000001, 0.0]
[0.625, 0.0]
[0.675, 0.0]
[0.7250000000000001, 0.0]
[0.775, 0.0]
[0.8250000000000001, 0.0]
[0.875, 0.0]
[0.925, 0.0]
[0.9750000000000001, 0.0]
[1.025, 0.0]
[1.0750000000000002, 0.0]
[1.125, 0.0]
[1.1750000000000003, 0.0]
[1.225, 0.0]
[1.275, 0.0]
[1.3250000000000002, 0.0]
[1.375, 0.0]
[1.4250000000000003, 0.0]
[1.475, 0.0]
[1.525, 0.0]
[1.5750000000000002, 0.0]
[1.625, 0.0]
[1.6750000000000003, 0.0]
[1.725, 0.0]
[1.775, 0.0]
[1.8250000000000002, 0.0]
[1.875, 0.0]
[1.9250000000000003, 0.0]
[1.975, 0.0]
[2.0250000000000004, 0.0]
[2.075, 0.0]
[2.125, 0.0]
[2.175, 0.0]
[2.225, 0.0]
[2.2750000000000004, 0.0]
[2.325, 0.0]
[2.375, 0.0]
[2.4250000000000003, 0.0]
[2.475, 0.0]
[2.5250000000000004, 0.0]
[2.575, 0.0]
[2.625, 0.0]
[2.6750000000000003, 0.0]
[2.725, 0.0]
[2.7750000000000004, 0.0]
[2.825, 0.0]
[2.875, 0.0]
[2.9250000000000003, 0.0]
[2.975, 0.0]
[3.0250000000000004, 0.0]
[3.075, 0.0003869361558244279]
[3.125, 0.0023721816927359503]
[3.1750000000000003, 0.013301153770092914]
[3.225, 0.06104575977080263]
[3.2750000000000004, 0.1831116820943722]
[3.325, 0.3988397427057055]
[3.375, 0.7517011601150438]
[3.4250000000000003, 1.1862279023945785]
[3.475, 1.6686154541183993]
[3.5250000000000004, 2.116000746361448]
[3.575, 2.453440042395748]
[3.625, 2.709881467075987]
[3.6750000000000003, 2.8099624812099795]
[3.725, 2.853987289270167]
[3.7750000000000004, 2.7938314119119263]
[3.825, 2.6802451426207714]
[3.875, 2.492008633903251]
[3.9250000000000003, 2.3461657571903682]
[3.975, 2.1757946000730355]
[4.025, 2.0225292121653085]
[4.075, 1.8540315521191628]
[4.125, 1.6791833366629367]
[4.175000000000001, 1.546308913607228]
[4.225, 1.4314233124002569]
