[0.025, 0.0]
[0.07500000000000001, 0.0]
[0.125, 0.0]
[0.17500000000000002, 0.0]
[0.225, 0.0]
[0.275, 0.0]
[0.32500000000000007, 0.0]
[0.375, 0.0]
[0.42500000000000004, 0.0]
[0.475, 0.0]
[0.525, 0.0]
[0.5750000000000001, 0.0]
[0.625, 0.0]
[0.675, 0.0]
[0.7250000000000001, 0.0]
[0.775, 0.0]
[0.8250000000000001, 0.0]
[0.875, 0.0]
[0.925, 0.0]
[0.9750000000000001, 0.0]
[1.025, 0.0]
[1.0750000000000002, 0.0]
[1.125, 0.0]
[1.1750000000000003, 0.0]
[1.225, 0.0]
[1.275, 0.0]
[1.3250000000000002, 0.0]
[1.375, 0.0]
[1.4250000000000003, 0.0]
[1.475, 0.0]
[1.525, 0.0]
[1.5750000000000002, 0.0]
[1.625, 0.0]
[1.6750000000000003, 0.0]
[1.725, 0.0]
[1.775, 0.0]
[1.8250000000000002, 0.0]
[1.875, 0.0]
[1.9250000000000003, 0.0]
[1.975, 0.0]
[2.0250000000000004, 0.0]
[2.075, 0.0]
[2.125, 0.0]
[2.175, 0.0]
[2.225, 0.0]
[2.2750000000000004, 0.0]
[2.325, 0.0]
[2.375, 0.0]
[2.4250000000000003, 0.0]
[2.475, 0.0]
[2.5250000000000004, 0.0]
[2.575, 0.0]
[2.625, 0.0]
[2.6750000000000003, 0.0]
[2.725, 0.0]
[2.7750000000000004, 0.0]
[2.825, 0.0]
[2.875, 0.0]
[2.9250000000000003, 0.0]
[2.975, 0.0]
[3.0250000000000004, 0.0]
[3.075, 0.0012897871860814264]
[3.125, 0.005493473393704305]
[3.1750000000000003, 0.02490943342399218]
[3.225, 0.08670606954010351]
[3.2750000000000004, 0.25058583790334066]
[3.325, 0.516949191374357]
[3.375, 0.9265029517219409]
[3.4250000000000003, 1.431070987681902]
[3.475, 1.9491541364606635]
[3.5250000000000004, 2.408072317628335]
[3.575, 2.7550503665831663]
[3.625, 3.0332601000060695]
[3.6750000000000003, 3.1310264293370764]
[3.725, 3.170726942366296]
[3.7750000000000004, 3.080765448810991]
[3.825, 2.947546770912646]
[3.875, 2.8107746314446995]
[3.9250000000000003, 2.62431048383462]
[3.975, 2.43556112863198]
[4.025, 2.2490710812080366]
[4.075, 2.1197082899593274]
[4.125, 1.9512672812076568]
[4.175000000000001, 1.8312432917228136]
[4.225, 1.6758093405045171]
