[0.025, 0.0]
[0.07500000000000001, 0.0]
[0.125, 0.0]
[0.17500000000000002, 0.0]
[0.225, 0.0]
[0.275, 0.0]
[0.32500000000000007, 0.0]
[0.375, 0.0]
[0.42500000000000004, 0.0]
[0.475, 0.0]
[0.525, 0.0]
[0.5750000000000001, 0.0]
[0.625, 0.0]
[0.675, 0.0]
[0.7250000000000001, 0.0]
[0.775, 0.0]
[0.8250000000000001, 0.0]
[0.875, 0.0]
[0.925, 0.0]
[0.9750000000000001, 0.0]
[1.025, 0.0]
[1.0750000000000002, 0.0]
[1.125, 0.0]
[1.1750000000000003, 0.0]
[1.225, 0.0]
[1.275, 0.0]
[1.3250000000000002, 0.0]
[1.375, 0.0]
[1.4250000000000003, 0.0]
[1.475, 0.0]
[1.525, 0.0]
[1.5750000000000002, 0.0]
[1.625, 0.0]
[1.6750000000000003, 0.0]
[1.725, 0.0]
[1.775, 0.0]
[1.8250000000000002, 0.0]
[1.875, 0.0]
[1.9250000000000003, 0.0]
[1.975, 0.0]
[2.0250000000000004, 0.0]
[2.075, 0.0]
[2.125, 0.0]
[2.175, 0.0]
[2.225, 0.0]
[2.2750000000000004, 0.0]
[2.325, 0.0]
[2.375, 0.0]
[2.4250000000000003, 0.0]
[2.475, 0.0]
[2.5250000000000004, 0.0]
[2.575, 0.0]
[2.625, 0.0]
[2.6750000000000003, 0.0]
[2.725, 0.0]
[2.7750000000000004, 0.0]
[2.825, 0.0]
[2.875, 0.0]
[2.9250000000000003, 0.0]
[2.975, 0.0]
[3.0250000000000004, 0.0]
[3.075, 0.0]
[3.125, 0.000998813344309874]
[3.1750000000000003, 0.004474024449940352]
[3.225, 0.024605776491110485]
[3.2750000000000004, 0.09689470522735685]
[3.325, 0.2424989706340494]
[3.375, 0.5237639003560796]
[3.4250000000000003, 0.9373369661847445]
[3.475, 1.3978547998707074]
[3.5250000000000004, 1.8728036600248668]
[3.575, 2.2838794403194242]
[3.625, 2.530740999077216]
[3.6750000000000003, 2.746560231706059]
[3.725, 2.7932511023317]
[3.7750000000000004, 2.7340214922371615]
[3.825, 2.6605527317083753]
[3.875, 2.496622565304945]
[3.9250000000000003, 2.3337809806494914]
[3.975, 2.1574925178359026]
[4.025, 1.9578886656195198]
[4.075, 1.7865151344356622]
[4.125, 1.6590554058230589]
[4.175000000000001, 1.483539751093257]
[4.225, 1.363882169648371]
