[0.025, 0.0]
[4.275, 1.5482635372620714]
[4.325, 1.4204520799602611]
[4.375, 1.3491804120066655]
[4.425000000000001, 1.2709711497009228]
[4.475, 1.1834350570419954]
[4.525, 1.111067139940214]
[4.575, 1.0582681277672583]
[4.625, 0.9725609799634084]
[4.675000000000001, 0.955753391244079]
[4.725, 0.9023940578979278]
[4.775, 0.8516959410576509]
[4.825000000000001, 0.8418560481593492]
[4.875, 0.8046947298522285]
[4.925000000000001, 0.7898553318969016]
[4.975, 0.7558612975328746]
[5.025, 0.7566573415060077]
[5.075000000000001, 0.7377021322648063]
[5.125, 0.7290283302493237]
[5.175000000000001, 0.713584018621523]
[5.225, 0.7143038195843737]
[5.275, 0.722963656844834]
[5.325000000000001, 0.6913620448625302]
[5.375, 0.7065854581252321]
[5.425000000000001, 0.6966059427434343]
[5.475, 0.6975362337004826]
[5.525, 0.7165629737623235]
[5.575000000000001, 0.7168759239477565]
[5.625, 0.7371115877593547]
[5.675000000000001, 0.750508143537932]
[5.725, 0.7633971277656404]
[5.775, 0.7581620893057909]
[5.825000000000001, 0.7972912467395106]
[5.875, 0.8230573646814625]
[5.925000000000001, 0.8405320593213699]
[5.975, 0.8619825462117664]
[6.025, 0.882071000196361]
[6.075000000000001, 0.9114110027460383]
[6.125, 0.9641159215958663]
[6.175000000000001, 0.9821922689744278]
[6.225, 1.006304444392208]
[6.275, 1.0409485649073131]
[6.325000000000001, 1.0650596582452592]
[6.375, 1.0986997567180699]
[6.425000000000001, 1.12413247455102]
[6.475, 1.1478977450196304]
[6.525, 1.1721646696847416]
[6.575000000000001, 1.199530883618031]
[6.625, 1.208914109623855]
[6.675000000000001, 1.2490818408126585]
[6.725, 1.261619903276583]
[6.775, 1.275072784317036]
[6.825000000000001, 1.2766299063306774]
[6.875, 1.306133240659657]
[6.925000000000001, 1.3268380906683643]
[6.975, 1.3291281184893953]
[7.025, 1.3363596641064301]
[7.075000000000001, 1.3402597031818673]
[7.125, 1.342632448501591]
[7.175000000000001, 1.3557448049575997]
[7.225, 1.3594308176196297]
[7.275, 1.3373663648985918]
[7.325000000000001, 1.3188838676990977]
[7.375, 1.2978027040101099]
[7.425000000000001, 1.3043380982853217]
[7.475, 1.2882724747896894]
[7.525, 1.2630472837452393]
[7.575000000000001, 1.2439319339539165]
[7.625, 1.2048099503363983]
[7.675000000000001, 1.193499682700135]
[7.725, 1.1657057213292104]
[7.775, 1.1534696025428046]
[7.825000000000001, 1.1249242411543703]
[7.875, 1.0972049479692287]
[7.925000000000001, 1.0767084220302034]
[7.975, 1.0684470422711794]
[8.025, 1.0380356909049637]
[8.075, 1.0222184683174824]
[8.125, 1.012124499759204]
[8.175, 1.0092814299516466]
[8.225000000000001, 0.9752410745768274]
[8.275, 0.9684974790829209]
[8.325, 0.9502805341529895]
[8.375, 0.9509455845621428]
[8.425, 0.9468683265347412]
[8.475000000000001, 0.9285039630477492]
[8.525, 0.9224284198639681]
[8.575, 0.9378991543911352]
[8.625, 0.9203413362300771]
[8.675, 0.933593292498868]
[8.725000000000001, 0.9231150967289863]
[8.775, 0.9426213285957419]
[8.825, 0.9403376855087017]
[8.875, 0.94159934312486]
[8.925, 0.936290289600123]
[8.975000000000001, 0.9612676137174142]
[9.025, 0.9586153614063783]
[9.075, 0.9747434396668019]
[9.125, 0.9799701956416516]
[9.175, 0.9942826107814198]
[9.225000000000001, 1.0056468785063748]
[9.275, 1.0088271886238571]
[9.325, 1.0238114227327682]
[9.375, 1.027328952587246]
[9.425, 1.039105617048572]
[9.475000000000001, 1.0513285681917073]
[9.525, 1.063423425405869]
[9.575000000000001, 1.0777865127893795]
[9.625, 1.0860130493838607]
[9.675, 1.0913059430157426]
[9.725000000000001, 1.1007424106371322]
[9.775, 1.0985943639962907]
[9.825000000000001, 1.1083010551989834]
[9.875, 1.1342513940379808]
[9.925, 1.1250022920555036]
