[0.025, 0.0]
[0.07500000000000001, 0.0]
[0.125, 0.0]
[0.17500000000000002, 0.0]
[0.225, 0.0]
[0.275, 0.0]
[0.32500000000000007, 0.0]
[0.375, 0.0]
[0.42500000000000004, 0.0]
[0.475, 0.0]
[0.525, 0.0]
[0.5750000000000001, 0.0]
[0.625, 0.0]
[0.675, 0.0]
[0.7250000000000001, 0.0]
[0.775, 0.0]
[0.8250000000000001, 0.0]
[0.875, 0.0]
[0.925, 0.0]
[0.9750000000000001, 0.0]
[1.025, 0.0]
[1.0750000000000002, 0.0]
[1.125, 0.0]
[1.1750000000000003, 0.0]
[1.225, 0.0]
[1.275, 0.0]
[1.3250000000000002, 0.0]
[1.375, 0.0]
[1.4250000000000003, 0.0]
[1.475, 0.0]
[1.525, 0.0]
[1.5750000000000002, 0.0]
[1.625, 0.0]
[1.6750000000000003, 0.0]
[1.725, 0.0]
[1.775, 0.0]
[1.8250000000000002, 0.0]
[1.875, 0.0]
[1.9250000000000003, 0.0]
[1.975, 0.0]
[2.0250000000000004, 0.0]
[2.075, 0.0]
[2.125, 0.0]
[2.175, 0.0]
[2.225, 0.0]
[2.2750000000000004, 0.0]
[2.325, 0.0]
[2.375, 0.0]
[2.4250000000000003, 0.0]
[2.475, 0.0]
[2.5250000000000004, 0.0]
[2.575, 0.0]
[2.625, 0.0]
[2.6750000000000003, 0.0]
[2.725, 0.0]
[2.7750000000000004, 0.0]
[2.825, 0.0]
[2.875, 0.0]
[2.9250000000000003, 0.0]
[2.975, 0.0]
[3.0250000000000004, 0.0]
[3.075, 0.0]
[3.125, 0.0]
[3.1750000000000003, 0.00024183915945623512]
[3.225, 0.0018747258278941359]
[3.2750000000000004, 0.028625399434107766]
[3.325, 0.11458379348451188]
[3.375, 0.3692754667952444]
[3.4250000000000003, 0.8085322740094296]
[3.475, 1.5435171771558582]
[3.5250000000000004, 2.32795342249208]
[3.575, 3.1638618350366867]
[3.625, 3.8283290091396345]
[3.6750000000000003, 4.279651841514635]
[3.725, 4.499561092959409]
[3.7750000000000004, 4.4313945906819905]
[3.825, 4.245584084302661]
[3.875, 3.9828750998043154]
[3.9250000000000003, 3.679461891546889]
[3.975, 3.320674433461299]
[4.025, 2.9661162158609886]
[4.075, 2.6242892749872584]
[4.125, 2.3228488696913465]
[4.175000000000001, 2.079811961922426]
[4.225, 1.8342895646856803]
[4.275, 1.6233252241123441]
